method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
sac,SAC,3,strong,51,1.0,0.0,0.0,220.46069963772726,9.923255043029785,1096.7928434065675,922.3160729980468,0.8408699077286131,27.201872415542603,14.083735651818436,780.86,100
sac,SAC,3,strong,52,0.95,0.03,0.02,201.37361615621452,36.12982225418091,1089.8976695717768,924.6867346191407,0.8332734670363716,13.556335443407297,13.691012859475249,814.13,100
td3,TD3,1,no_wind,43,0.65,0.0,0.35,109.9074747021584,12.336700000762939,1261.3534031577653,924.9161865234375,0.760345283787671,4.636577467173338,11.155213961885927,1365.51,100
td3,TD3,1,no_wind,44,0.85,0.0,0.15,155.22033236995216,10.978745775222778,1178.8453511204184,925.0100183105469,0.8069570326893123,4.009901399612427,12.304609365378456,1116.58,100
td3,TD3,1,no_wind,45,0.83,0.0,0.17,146.60685151083794,11.24609040260315,1192.435502851014,927.9463464355468,0.7989121995990027,3.623109551668167,12.246403952088293,1131.88,100
td3,TD3,1,no_wind,46,0.81,0.0,0.19,144.94445991118357,11.323013734817504,1197.9921684899607,918.8055920410156,0.7900806585056301,4.084403467178345,11.696347650840682,1211.4,100
td3,TD3,1,no_wind,47,0.78,0.0,0.22,140.3835014503001,11.473668546676636,1216.3640723637197,925.2463067626953,0.7850851106320736,4.229777884483338,11.924756595795698,1208.23,100
td3,TD3,1,no_wind,48,0.8,0.01,0.19,147.56992635062747,14.873101673126222,1188.8518732754376,920.9089416503906,0.7957756772759765,4.575846065282821,12.07384151853733,1171.84,100
td3,TD3,1,no_wind,49,0.78,0.0,0.22,137.62192371526146,11.633152952194214,1206.4844751817718,921.2407067871094,0.7886719154817817,4.075027529597282,11.820208041537203,1209.12,100
td3,TD3,1,no_wind,50,0.86,0.01,0.13,157.04493804677637,13.386779432296754,1187.3705070371286,927.9627069091797,0.8011820245953077,3.962131020873785,12.26674689825041,1128.86,100
td3,TD3,1,no_wind,51,0.79,0.0,0.21,141.92466087619093,11.574687337875366,1199.1236759754681,922.3160729980468,0.7918583716353738,4.359037015251816,12.126806336869555,1167.21,100
td3,TD3,1,no_wind,52,0.8,0.0,0.2,143.76788282973388,11.423060827255249,1195.9528200262519,924.6867346191407,0.7944945939932349,4.581900302171707,11.962694946563797,1172.86,100
td3,TD3,1,strong,43,0.75,0.01,0.24,132.33808015560527,18.659409379959108,1225.9114689742125,924.9161865234375,0.7731499554221333,4.625351512860507,10.80249416648142,1370.59,100
td3,TD3,1,strong,44,0.86,0.0,0.14,155.91720139612858,11.049625062942505,1153.6763539857227,925.0100183105469,0.82095781482819,3.7282457484304903,12.181560083904873,1091.88,100
td3,TD3,1,strong,45,0.83,0.0,0.17,147.7044619217939,11.014077920913696,1176.4451446040423,927.9463464355468,0.8071896071345017,4.0926913458108904,11.908082649884948,1141.41,100
td3,TD3,1,strong,46,0.85,0.01,0.14,148.1097147315703,11.131232242584229,1149.8657753413852,918.8055920410156,0.8173128549455853,3.4627477972209455,12.067651984583858,1106.03,100
td3,TD3,1,strong,47,0.79,0.02,0.19,142.0564946113387,20.801720523834227,1191.4900520822152,925.2463067626953,0.7945460968485069,4.614158036708832,11.577060094004846,1217.96,100
td3,TD3,1,strong,48,0.86,0.01,0.13,164.67742672222943,14.233455371856689,1160.2571324321777,920.9089416503906,0.8134077997156527,4.473953020200133,12.056169989260132,1133.93,100
td3,TD3,1,strong,49,0.84,0.01,0.15,153.40541958503692,17.505799341201783,1150.9508290911297,921.2407067871094,0.815864518627807,4.0740135754644875,12.008224826700419,1117.91,100
td3,TD3,1,strong,50,0.8,0.02,0.18,139.9640742493261,16.402413721084596,1165.2365598605397,927.9627069091797,0.812150114695833,3.695771128423512,12.001344861062266,1113.65,100
td3,TD3,1,strong,51,0.84,0.02,0.14,153.57378816862803,19.116499366760255,1142.1196883660118,922.3160729980468,0.8187014014985149,4.330700734853744,12.223982649223077,1069.53,100
td3,TD3,1,strong,52,0.82,0.01,0.17,148.44861977703394,18.479332838058472,1161.87276393513,924.6867346191407,0.8115951299424728,4.428009765148163,12.075327197034598,1120.36,100
