method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_seed,city_split
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,5,1352005,0.03,0.03,50.0,1,0,0,225.6717538528738,860,995.9188842773438,9.989405632019043,9.989405632019043,15.015426635742188,14.568243965160015,1253.045528163232,0.7947986421029766,1.2581803075985087,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,6,1352006,0.03,0.03,50.0,1,0,0,223.246960643126,852,940.8103637695312,9.97597885131836,9.97597885131836,26.53778648376465,14.678518653825416,1250.2821533039437,0.7524784395933228,1.3289417309291283,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,7,1352007,0.03,0.03,50.0,1,0,0,225.19323041105207,849,950.1286010742188,9.997218132019043,9.997218132019043,10.27618408203125,13.99444298377728,1188.1657027778997,0.799660012785122,1.250531455883504,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,8,1352008,0.03,0.03,50.0,1,0,0,223.4400071880671,835,971.0686645507812,9.889726638793945,9.889726638793945,22.41217613220215,14.8951608375161,1244.0230041824332,0.7805873856721512,1.2810865488671919,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,9,1352009,0.03,0.03,50.0,1,0,0,223.564548115409,751,865.0352172851562,9.910881042480469,9.910881042480469,35.318817138671875,14.989686917211023,1125.9180334967405,0.7682932429802498,1.3015863527849698,42,city42_train_replay
HW_GA_SAC,4,clean,clean,0,1314000,0.0,0.0,0.0,1,0,0,223.19800085511037,854,952.144287109375,9.9642972946167,9.9642972946167,19.485992431640625,14.113142052495228,1204.08382573977,0.7907624591870858,1.26460226883812,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,1,1314001,0.0,0.0,0.0,1,0,0,222.64970203697519,754,880.7281494140625,9.99180793762207,9.99180793762207,30.389511108398438,14.909507287908296,1123.7050702216845,0.7837716254500057,1.275881860900292,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,2,1314002,0.0,0.0,0.0,1,0,0,226.180690333801,871,974.4039306640625,9.905900955200195,9.905900955200195,31.979820251464844,14.794643656257646,1287.921996688544,0.7565706099976651,1.3217536959347207,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,3,1314003,0.0,0.0,0.0,1,0,0,209.96551325468272,816,947.8707885742188,9.957320213317871,9.957320213317871,4.853733539581299,14.66935990056863,1196.529775677403,0.7921832016571351,1.262334265493312,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,4,1314004,0.0,0.0,0.0,1,0,0,224.9367386164481,806,920.7940063476562,9.966277122497559,9.966277122497559,33.11317443847656,14.922721385881859,1201.5861815436328,0.7663154091575409,1.3049457025787377,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,5,1314005,0.0,0.0,0.0,1,0,0,223.49192816489594,794,897.17578125,9.992961883544922,9.992961883544922,11.404064178466797,14.574006829664148,1156.289465904655,0.7759093269504707,1.2888103870722434,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,6,1314006,0.0,0.0,0.0,1,0,0,224.44946033754388,796,929.7357177734375,9.98211669921875,9.98211669921875,27.935455322265625,15.088555647350436,1200.0050559917465,0.7747765004248717,1.2906947996636713,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,7,1314007,0.0,0.0,0.0,1,0,0,225.485312661816,837,958.2950439453125,9.915264129638672,9.915264129638672,13.810539245605469,14.711583301300358,1230.905320619141,0.778528638955995,1.284474263324465,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,8,1314008,0.0,0.0,0.0,1,0,0,224.96161350644127,821,952.3460083007812,9.912074089050293,9.912074089050293,35.566246032714844,14.985147188264472,1229.838072565815,0.7743669915128735,1.2913773584877493,4,city1_4_unseen
HW_GA_SAC,4,clean,clean,9,1314009,0.0,0.0,0.0,1,0,0,225.861669572023,907,945.3665771484375,9.997577667236328,9.997577667236328,11.496503829956055,13.878099773461132,1257.84944218029,0.751573714187756,1.3305414773329645,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,0,1314000,0.0,0.0,10.0,1,0,0,224.14147639782348,862,952.144287109375,9.976926803588867,9.976926803588867,19.397872924804688,13.986221943128413,1205.38271147752,0.7899103563068917,1.2659664378567603,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,1,1314001,0.0,0.0,10.0,1,0,0,222.61838816997096,761,880.7281494140625,9.967730522155762,9.967730522155762,32.33268737792969,14.830968238051085,1128.5286744973366,0.780421596116157,1.2813586976277898,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,2,1314002,0.0,0.0,10.0,1,0,0,226.37082627188448,876,974.4039306640625,9.932137489318848,9.932137489318848,32.28846740722656,14.746771964580502,1292.09568347934,0.7541267594364212,1.326037018958625,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,3,1314003,0.0,0.0,10.0,1,0,0,206.86689233181608,817,947.8707885742188,9.871763229370117,9.871763229370117,4.390429973602295,14.562394774529167,1189.4289375866306,0.7969125002940176,1.2548429088903161,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,4,1314004,0.0,0.0,10.0,1,0,0,225.04867845920694,818,920.7940063476562,9.978292465209961,9.978292465209961,34.719818115234375,14.82061885789146,1212.3837358404335,0.7594905631997405,1.3166720542082724,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,5,1314005,0.0,0.0,10.0,1,0,0,223.67211954126495,792,897.17578125,9.905617713928223,9.905617713928223,14.257059097290039,14.550270178251797,1152.5968557276096,0.7783951316469905,1.2846945713600755,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,6,1314006,0.0,0.0,10.0,1,0,0,224.77770897247876,805,929.7357177734375,9.929752349853516,9.929752349853516,27.4442138671875,14.905952471753825,1199.79424697075,0.7749126319957289,1.290468058863069,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,7,1314007,0.0,0.0,10.0,1,0,0,225.5901979862985,838,958.2950439453125,9.961260795593262,9.961260795593262,14.223152160644531,14.68830406665802,1231.1726544336573,0.7783595911542811,1.2847532314942425,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,8,1314008,0.0,0.0,10.0,1,0,0,225.02027970139258,828,952.3460083007812,9.956666946411133,9.956666946411133,35.00639343261719,14.937167713391608,1236.6672518385142,0.7700907474382931,1.2985482598336624,4,city1_4_unseen
HW_GA_SAC,4,latency_10ms,latency_curve,9,1314009,0.0,0.0,10.0,1,0,0,166.5483672287363,942,945.3665771484375,9.96329116821289,9.96329116821289,0.7649486064910889,13.628935540620942,1283.422955081933,0.7365978404898375,1.3575929021662623,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,0,1314000,0.0,0.0,30.0,1,0,0,224.1415325057702,862,952.144287109375,9.976624488830566,9.976624488830566,19.397872924804688,13.98621718633894,1205.382375430311,0.7899105765251195,1.2659660849194865,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,1,1314001,0.0,0.0,30.0,1,0,0,222.61826533764147,761,880.7281494140625,9.968965530395508,9.968965530395508,32.33021545410156,14.830956952487279,1128.5278298884996,0.7804221801965485,1.2813577386385289,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,2,1314002,0.0,0.0,30.0,1,0,0,226.37073897097284,876,974.4039306640625,9.93308162689209,9.93308162689209,32.28846740722656,14.746761172057287,1292.094718267104,0.7541273227793135,1.3260360283917711,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,3,1314003,0.0,0.0,30.0,1,0,0,206.86703178940147,817,947.8707885742188,9.8699951171875,9.8699951171875,4.390429973602295,14.562417271087627,1189.4307739055325,0.796911269969799,1.2548448461996247,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,4,1314004,0.0,0.0,30.0,1,0,0,225.04857125792168,818,920.7940063476562,9.979525566101074,9.979525566101074,34.719818115234375,14.820609455222314,1212.382954795104,0.7594910524812458,1.3166712059780232,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,5,1314005,0.0,0.0,30.0,1,0,0,223.67212007320367,792,897.17578125,9.90578842163086,9.90578842163086,14.257059097290039,14.550269050580082,1152.596779996824,0.778395182791047,1.284694486949877,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,6,1314006,0.0,0.0,30.0,1,0,0,224.77730472718346,805,929.7357177734375,9.933268547058105,9.933268547058105,27.4442138671875,14.905902031859997,1199.7901910847318,0.7749152515848311,1.2904636964556226,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,7,1314007,0.0,0.0,30.0,1,0,0,225.59021884728912,838,958.2950439453125,9.961573600769043,9.961573600769043,14.223152160644531,14.688299091732873,1231.17223109238,0.7783598587949371,1.2847527897291722,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,8,1314008,0.0,0.0,30.0,1,0,0,225.0202767088162,828,952.3460083007812,9.956693649291992,9.956693649291992,35.00639343261719,14.937167734123658,1236.6672553125518,0.7700907452749592,1.2985482634815357,4,city1_4_unseen
HW_GA_SAC,4,latency_30ms,latency_curve,9,1314009,0.0,0.0,30.0,1,0,0,166.54844573039753,942,945.3665771484375,9.963412284851074,9.963412284851074,0.7649486064910889,13.628938836719833,1283.4232501631152,0.7365976711332658,1.3575932143004008,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,0,1314000,0.0,0.0,50.0,1,0,0,224.14235827430466,862,952.144287109375,9.968606948852539,9.968606948852539,19.39788055419922,13.98631897492641,1205.3911969943947,0.7899047956244554,1.2659753498640995,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,1,1314001,0.0,0.0,50.0,1,0,0,222.61824096272886,761,880.7281494140625,9.969237327575684,9.969237327575684,32.32856369018555,14.830956855365388,1128.5278051865805,0.780422197278915,1.2813577105913738,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,2,1314002,0.0,0.0,50.0,1,0,0,226.37068655816068,876,974.4039306640625,9.933671951293945,9.933671951293945,32.28846740722656,14.746753004315782,1292.0939970652328,0.7541277437069221,1.326035288245053,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,3,1314003,0.0,0.0,50.0,1,0,0,206.8670063646509,817,947.8707885742188,9.870513916015625,9.870513916015625,4.390429973602295,14.562403406624112,1189.4296845128092,0.7969119998568616,1.2548436968945333,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,4,1314004,0.0,0.0,50.0,1,0,0,225.0486831394819,818,920.7940063476562,9.97830867767334,9.97830867767334,34.719818115234375,14.820615659934676,1212.3834570261151,0.7594907378613481,1.3166717514105604,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,5,1314005,0.0,0.0,50.0,1,0,0,223.6721185545888,792,897.17578125,9.905802726745605,9.905802726745605,14.257051467895508,14.550268841662792,1152.5967537600693,0.778395200509788,1.28469445770616,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,6,1314006,0.0,0.0,50.0,1,0,0,224.77749418591748,805,929.7357177734375,9.931475639343262,9.931475639343262,27.4442138671875,14.905924145849594,1199.791957929798,0.7749141104243324,1.2904655968290648,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,7,1314007,0.0,0.0,50.0,1,0,0,225.59015102774907,838,958.2950439453125,9.959822654724121,9.959822654724121,14.223152160644531,14.688338235056202,1231.1754184990757,0.7783578436885693,1.2847561158516603,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,8,1314008,0.0,0.0,50.0,1,0,0,225.02030710983962,828,952.3460083007812,9.956326484680176,9.956326484680176,35.00639343261719,14.937166120479072,1236.6671174926678,0.7700908310974216,1.2985481187653478,4,city1_4_unseen
HW_GA_SAC,4,latency_50ms,latency_curve,9,1314009,0.0,0.0,50.0,1,0,0,166.54852487211758,942,945.3665771484375,9.962288856506348,9.962288856506348,0.7649486064910889,13.628954569055775,1283.4247592013896,0.7365968050489312,1.357594810547096,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,0,1314000,0.01,0.01,0.0,1,0,0,223.39296683697768,862,952.144287109375,9.99377155303955,9.99377155303955,19.107803344726562,14.065880734101802,1211.5579712001354,0.7858842166390169,1.2724520722361494,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,1,1314001,0.01,0.01,0.0,1,0,0,222.64746076118013,753,880.7281494140625,9.947731971740723,9.947731971740723,30.859130859375,14.921457490439751,1122.5722614219692,0.7845625441505554,1.2745956424451774,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,2,1314002,0.01,0.01,0.0,1,0,0,226.3417778535591,873,974.4039306640625,9.908367156982422,9.908367156982422,32.024757385253906,14.77753489383444,1289.3227789959737,0.7557486352818912,1.3231912746054832,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,3,1314003,0.01,0.01,0.0,1,0,0,212.03453811830101,816,947.8707885742188,9.969000816345215,9.969000816345215,5.307578086853027,14.662706695058766,1195.442927930744,0.7929034221775346,1.26118764534238,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,4,1314004,0.01,0.01,0.0,1,0,0,224.8941792699007,805,920.7940063476562,9.962044715881348,9.962044715881348,32.953468322753906,14.929927989488803,1200.8458109771116,0.7667878739556238,1.3041416459043702,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,5,1314005,0.01,0.01,0.0,1,0,0,223.52030756868697,795,897.17578125,9.985260963439941,9.985260963439941,11.441441535949707,14.561905375441665,1156.819089473069,0.7755540943386952,1.2894007101499307,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,6,1314006,0.01,0.01,0.0,1,0,0,224.3751930178531,794,929.7357177734375,9.931047439575195,9.931047439575195,27.735977172851562,15.110828830252967,1199.29032377566,0.7752382382661118,1.2899260519406106,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,7,1314007,0.01,0.01,0.0,1,0,0,225.4422633181594,836,958.2950439453125,9.967693328857422,9.967693328857422,13.521903991699219,14.72633173127779,1230.6752518316687,0.7786741811205186,1.2842341819539873,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,8,1314008,0.01,0.01,0.0,1,0,0,224.96607758510714,822,952.3460083007812,9.9179048538208,9.9179048538208,35.08234405517578,14.976323514669192,1230.5932996850138,0.773891754931988,1.2921703760597412,4,city1_4_unseen
HW_GA_SAC,4,mild_noise,noise_curve,9,1314009,0.01,0.01,0.0,1,0,0,226.05370462626877,899,945.3665771484375,9.890792846679688,9.890792846679688,12.161115646362305,13.99127700523752,1257.24578444045,0.7519345770319544,1.3299029337727926,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,0,1314000,0.01,0.01,30.0,1,0,0,224.09818296424575,856,952.144287109375,9.957171440124512,9.957171440124512,17.700220108032227,14.055725587862675,1203.479630860248,0.7911594535495226,1.2639677065268173,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,1,1314001,0.01,0.01,30.0,1,0,0,222.61920392584398,760,880.7281494140625,9.978250503540039,9.978250503540039,33.70896530151367,14.850007680058479,1129.0218501113607,0.780080694919405,1.2819186611243036,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,2,1314002,0.01,0.01,30.0,1,0,0,226.1973297985951,873,974.4039306640625,9.97680950164795,9.97680950164795,31.934852600097656,14.788610606805292,1291.4750411020345,0.7544891690919473,1.3254000732754496,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,3,1314003,0.01,0.01,30.0,1,0,0,203.78821455897156,812,947.8707885742188,9.9439058303833,9.9439058303833,3.8147544860839844,14.600014129882963,1185.9506711513181,0.7992497593968457,1.2511733513121737,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,4,1314004,0.01,0.01,30.0,1,0,0,224.99433612426145,814,920.7940063476562,9.95571517944336,9.95571517944336,34.56817626953125,14.864169948443735,1210.1736876065183,0.7608775630949329,1.314271899321642,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,5,1314005,0.01,0.01,30.0,1,0,0,223.7647793452113,795,897.17578125,9.956169128417969,9.956169128417969,14.01554012298584,14.50640380554979,1153.1535600376008,0.7780193482824143,1.2853150788700034,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,6,1314006,0.01,0.01,30.0,1,0,0,224.7844346604251,800,929.7357177734375,9.984854698181152,9.984854698181152,27.241561889648438,15.005654553174972,1200.493003636437,0.7744615878286311,1.291219623692008,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,7,1314007,0.01,0.01,30.0,1,0,0,225.6260028748885,838,958.2950439453125,9.889988899230957,9.889988899230957,14.059494018554688,14.69213677953422,1231.3610118329866,0.7782405279494825,1.2849497861988914,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,8,1314008,0.01,0.01,30.0,1,0,0,225.02827251994213,829,952.3460083007812,9.981836318969727,9.981836318969727,34.83203887939453,14.935785001164035,1238.609198860349,0.7688833646456364,1.3005873790244906,4,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,9,1314009,0.01,0.01,30.0,1,0,0,189.67848181232742,901,945.3665771484375,9.96337890625,9.96337890625,3.106400966644287,13.48764283966674,1214.685389654797,0.7782810143267652,1.2848829427825987,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,0,1314000,0.03,0.03,0.0,1,0,0,223.2941525904234,865,952.144287109375,9.865632057189941,9.865632057189941,18.56078338623047,13.952574847199324,1205.893922205963,0.7895754921524114,1.2665033425416532,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,1,1314001,0.03,0.03,0.0,1,0,0,222.5910475579071,751,880.7281494140625,9.980984687805176,9.980984687805176,30.56627655029297,14.954332219220985,1122.4053527925212,0.7846792134613659,1.2744061303584353,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,2,1314002,0.03,0.03,0.0,1,0,0,226.20121093131837,873,974.4039306640625,9.908805847167969,9.908805847167969,31.534889221191406,14.776190036897123,1289.113072281201,0.7558715768352015,1.3229760592228546,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,3,1314003,0.03,0.03,0.0,1,0,0,205.0358742367739,810,947.8707885742188,9.963693618774414,9.963693618774414,3.823166847229004,14.644448652679538,1185.3396219601655,0.7996617771088672,1.2505286967890907,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,4,1314004,0.03,0.03,0.0,1,0,0,224.82821374524485,802,920.7940063476562,9.983509063720703,9.983509063720703,32.986785888671875,14.955401255379888,1198.7530029408156,0.7681265482453331,1.3018688161271683,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,5,1314005,0.03,0.03,0.0,1,0,0,223.87112920550663,802,897.17578125,9.985877990722656,9.985877990722656,11.21705436706543,14.433667015405069,1156.9870411445625,0.7754415126054124,1.2895879105570345,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,6,1314006,0.03,0.03,0.0,1,0,0,224.3108490270422,793,929.7357177734375,9.978302001953125,9.978302001953125,27.3687744140625,15.120686459135438,1198.2045240716134,0.7759407505941529,1.288758193501605,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,7,1314007,0.03,0.03,0.0,1,0,0,225.42008188539143,836,958.2950439453125,9.977975845336914,9.977975845336914,13.226730346679688,14.735530442313143,1231.3274706964748,0.7782617270800211,1.2849147853536678,4,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,8,1314008,0.03,0.03,0.0,1,0,0,224.96885374825285,823,952.3460083007812,9.977656364440918,9.977656364440918,34.761260986328125,14.969211218351292,1230.9596016475812,0.773661464621675,1.2925550072330485,4,city1_4_unseen
